EID,func,API use case
718,confstr,"__confstr_chk_warn (__name, __buf, __len, __builtin_object_size ((const void *) __buf, 1));"
718,confstr,"__confstr_alias (__name, __buf, __len);"
718,getgroups,"__builtin_object_size ((const void *) __list, 1)"
718,getgroups,__builtin_constant_p (__size)
718,getgroups,"__getgroups_chk (__size, __list, __builtin_object_size ((const void *) __list, 1));"
718,getgroups,"__builtin_object_size ((const void *) __list, 1)"
718,getgroups,"__getgroups_chk_warn (__size, __list, __builtin_object_size ((const void *) __list, 1));"
718,getgroups,"__getgroups_alias (__size, __list);"
718,ttyname_r,"__builtin_object_size ((const void *) __buf, 1)"
718,ttyname_r,__builtin_constant_p (__buflen)
718,ttyname_r,"__ttyname_r_chk (__fd, __buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,ttyname_r,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
718,ttyname_r,"__ttyname_r_chk_warn (__fd, __buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,ttyname_r,"__ttyname_r_alias (__fd, __buf, __buflen);"
718,getlogin_r,"__builtin_object_size ((const void *) __buf, 1)"
718,getlogin_r,__builtin_constant_p (__buflen)
718,getlogin_r,"__getlogin_r_chk (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,getlogin_r,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
718,getlogin_r,"__getlogin_r_chk_warn (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,getlogin_r,"__getlogin_r_alias (__buf, __buflen);"
718,gethostname,"__builtin_object_size ((const void *) __buf, 1)"
718,gethostname,__builtin_constant_p (__buflen)
718,gethostname,"__gethostname_chk (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,gethostname,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
718,gethostname,"__gethostname_chk_warn (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,gethostname,"__gethostname_alias (__buf, __buflen);"
718,getdomainname,"__builtin_object_size ((const void *) __buf, 1)"
718,getdomainname,__builtin_constant_p (__buflen)
718,getdomainname,"__getdomainname_chk (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,getdomainname,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
718,getdomainname,"__getdomainname_chk_warn (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,getdomainname,"__getdomainname_alias (__buf, __buflen);"
718,atoi,"return (int) strtol (__nptr, 0B, 10);"
718,atol,"strtol (__nptr, 0B, 10);"
718,atoll,"strtoll (__nptr, 0B, 10);"
718,bsearch,"__compar (__key, __p);"
718,atof,"strtod (__nptr, 0B);"
718,realpath,"__builtin_object_size ((const void *) __resolved, 1)"
718,realpath,"__realpath_chk (__name, __resolved, __builtin_object_size ((const void *) __resolved, 1));"
718,realpath,"__realpath_alias (__name, __resolved);"
718,ptsname_r,"__builtin_object_size ((const void *) __buf, 1)"
718,ptsname_r,__builtin_constant_p (__buflen)
718,ptsname_r,"__ptsname_r_chk (__fd, __buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,ptsname_r,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
718,ptsname_r,"__ptsname_r_chk_warn (__fd, __buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
718,ptsname_r,"__ptsname_r_alias (__fd, __buf, __buflen);"
718,wctomb,"__builtin_object_size ((const void *) __s, 1) != 18446744073709551615 && __builtin_object_size ((const void *) __s, 1)"
718,wctomb,"__wctomb_chk (__s, __wchar, __builtin_object_size ((const void *) __s, 1));"
718,wctomb,"__wctomb_alias (__s, __wchar);"
718,mbstowcs,"__builtin_object_size ((const void *) __dst, 1)"
718,mbstowcs,__builtin_constant_p (__len)
718,mbstowcs,"__mbstowcs_chk (__dst, __src, __len, __builtin_object_size ((const void *) __dst, 1) / 4);"
718,mbstowcs,"__builtin_object_size ((const void *) __dst, 1) / 4 < (long unsigned int)"
718,mbstowcs,"__mbstowcs_chk_warn (__dst, __src, __len, __builtin_object_size ((const void *) __dst, 1) / 4);"
718,mbstowcs,"__mbstowcs_alias (__dst, __src, __len);"
718,wcstombs,"__builtin_object_size ((const void *) __dst, 1)"
718,wcstombs,__builtin_constant_p (__len)
718,wcstombs,"__wcstombs_chk (__dst, __src, __len, __builtin_object_size ((const void *) __dst, 1));"
718,wcstombs,"__builtin_object_size ((const void *) __dst, 1) < (long unsigned int)"
718,wcstombs,"__wcstombs_chk_warn (__dst, __src, __len, __builtin_object_size ((const void *) __dst, 1));"
718,wcstombs,"__wcstombs_alias (__dst, __src, __len);"
718,main,"chown ((const char *) ""/etc/shadow"", 4294967295, getgid ())"
718,main,exit (1);
718,main,"sprintf ((char *) &cmd, (const char * restrict) ""/bin/ls -l %s"", *(argv + 8));"
718,main,system ((const char *) &cmd);
718,main,exit (0);
8572,getchar,getc (stdin);
8572,putchar,"putc (__c, stdout);"
8572,fputc_unlocked,"__builtin_expect (__stream->_IO_write_ptr >= __stream->_IO_write_end, 0) != 0 ? __overflow (__stream, (int) (unsigned char) __c) : (int) (unsigned char) (*__stream->_IO_write_ptr++  = (char) __c);"
8572,putc_unlocked,"__builtin_expect (__stream->_IO_write_ptr >= __stream->_IO_write_end, 0) != 0 ? __overflow (__stream, (int) (unsigned char) __c) : (int) (unsigned char) (*__stream->_IO_write_ptr++  = (char) __c);"
8572,putchar_unlocked,"__builtin_expect (stdout->_IO_write_ptr >= stdout->_IO_write_end, 0) != 0 ? __overflow (stdout, (int) (unsigned char) __c) : (int) (unsigned char) (*stdout->_IO_write_ptr++  = (char) __c);"
8572,sprintf,"__builtin___sprintf_chk (__s, 1, __builtin_object_size ((const void *) __s, 1), __fmt, __builtin_va_arg_pack ());"
8572,vsprintf,"__builtin___vsprintf_chk (__s, 1, __builtin_object_size ((const void *) __s, 1), __fmt, __ap);"
8572,snprintf,"__builtin___snprintf_chk (__s, __n, 1, __builtin_object_size ((const void *) __s, 1), __fmt, __builtin_va_arg_pack ());"
8572,vsnprintf,"__builtin___vsnprintf_chk (__s, __n, 1, __builtin_object_size ((const void *) __s, 1), __fmt, __ap);"
8572,fprintf,"__fprintf_chk (__stream, 1, __fmt, __builtin_va_arg_pack ());"
8572,printf,"__printf_chk (1, __fmt, __builtin_va_arg_pack ());"
8572,vprintf,"__vfprintf_chk (stdout, 1, __fmt, __ap);"
8572,vfprintf,"__vfprintf_chk (__stream, 1, __fmt, __ap);"
8572,dprintf,"__dprintf_chk (__fd, 1, __fmt, __builtin_va_arg_pack ());"
8572,vdprintf,"__vdprintf_chk (__fd, 1, __fmt, __ap);"
8572,fgets,"__builtin_object_size ((const void *) __s, 1)"
8572,fgets,__builtin_constant_p (__n)
8572,fgets,"__fgets_chk (__s, __builtin_object_size ((const void *) __s, 1), __n, __stream);"
8572,fgets,"__builtin_object_size ((const void *) __s, 1)"
8572,fgets,"__fgets_chk_warn (__s, __builtin_object_size ((const void *) __s, 1), __n, __stream);"
8572,fgets,"__fgets_alias (__s, __n, __stream);"
8572,fread,"__builtin_object_size ((const void *) __ptr, 0)"
8572,fread,__builtin_constant_p (__size) == 0 || __builtin_constant_p (__n) == 0) || (__size | __n)
8572,fread,"__fread_chk (__ptr, __builtin_object_size ((const void *) __ptr, 0), __size, __n, __stream);"
8572,fread,"__builtin_object_size ((const void *) __ptr, 0)"
8572,fread,"__fread_chk_warn (__ptr, __builtin_object_size ((const void *) __ptr, 0), __size, __n, __stream);"
8572,fread,"__fread_alias (__ptr, __size, __n, __stream);"
8572,fread_unlocked,"__builtin_object_size ((const void *) __ptr, 0)"
8572,fread_unlocked,__builtin_constant_p (__size) == 0 || __builtin_constant_p (__n) == 0) || (__size | __n)
8572,fread_unlocked,"__fread_unlocked_chk (__ptr, __builtin_object_size ((const void *) __ptr, 0), __size, __n, __stream);"
8572,fread_unlocked,"__builtin_object_size ((const void *) __ptr, 0)"
8572,fread_unlocked,"__fread_unlocked_chk_warn (__ptr, __builtin_object_size ((const void *) __ptr, 0), __size, __n, __stream);"
8572,fread_unlocked,__builtin_constant_p (__size) != 0 && __builtin_constant_p (__n) != 0) && (__size | __n) <= 4294967295)
8572,fread_unlocked,getc_unlocked (__stream);
8572,fread_unlocked,getc_unlocked (__stream);
8572,fread_unlocked,return (size_t) ((long unsigned int) (__cptr - (char *) __ptr) / (long unsigned int) __size);
8572,fread_unlocked,"__fread_unlocked_alias (__ptr, __size, __n, __stream);"
8572,bcopy,"__builtin___memmove_chk (__dest, __src, __len, __builtin_object_size ((const void *) __dest, 0));"
8572,bzero,"__builtin___memset_chk (__dest, 0, __len, __builtin_object_size ((const void *) __dest, 0));"
8572,memcpy,"__builtin___memcpy_chk (__dest, __src, __len, __builtin_object_size ((const void *) __dest, 0));"
8572,memmove,"__builtin___memmove_chk (__dest, __src, __len, __builtin_object_size ((const void *) __dest, 0));"
8572,memset,"__builtin___memset_chk (__dest, __ch, __len, __builtin_object_size ((const void *) __dest, 0));"
8572,explicit_bzero,"__explicit_bzero_chk (__dest, __len, __builtin_object_size ((const void *) __dest, 0));"
8572,strcpy,"__builtin___strcpy_chk (__dest, __src, __builtin_object_size ((const void *) __dest, 1));"
8572,strncpy,"__builtin___strncpy_chk (__dest, __src, __len, __builtin_object_size ((const void *) __dest, 1));"
8572,stpncpy,"__builtin_object_size ((const void *) __dest, 1) != 18446744073709551615 && (__builtin_constant_p (__n) == 0 || __builtin_object_size ((const void *) __dest, 1) < (long unsigned int) __n)"
8572,stpncpy,"__stpncpy_chk (__dest, __src, __n, __builtin_object_size ((const void *) __dest, 1));"
8572,stpncpy,"__stpncpy_alias (__dest, __src, __n);"
8572,strcat,"__builtin___strcat_chk (__dest, __src, __builtin_object_size ((const void *) __dest, 1));"
8572,strncat,"__builtin___strncat_chk (__dest, __src, __len, __builtin_object_size ((const void *) __dest, 1));"
8572,atoi,"return (int) strtol (__nptr, 0B, 10);"
8572,atol,"strtol (__nptr, 0B, 10);"
8572,atoll,"strtoll (__nptr, 0B, 10);"
8572,bsearch,"__compar (__key, __p);"
8572,atof,"strtod (__nptr, 0B);"
8572,realpath,"__builtin_object_size ((const void *) __resolved, 1)"
8572,realpath,"__realpath_chk (__name, __resolved, __builtin_object_size ((const void *) __resolved, 1));"
8572,realpath,"__realpath_alias (__name, __resolved);"
8572,ptsname_r,"__builtin_object_size ((const void *) __buf, 1)"
8572,ptsname_r,__builtin_constant_p (__buflen)
8572,ptsname_r,"__ptsname_r_chk (__fd, __buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,ptsname_r,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,ptsname_r,"__ptsname_r_chk_warn (__fd, __buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,ptsname_r,"__ptsname_r_alias (__fd, __buf, __buflen);"
8572,wctomb,"__builtin_object_size ((const void *) __s, 1) != 18446744073709551615 && __builtin_object_size ((const void *) __s, 1)"
8572,wctomb,"__wctomb_chk (__s, __wchar, __builtin_object_size ((const void *) __s, 1));"
8572,wctomb,"__wctomb_alias (__s, __wchar);"
8572,mbstowcs,"__builtin_object_size ((const void *) __dst, 1)"
8572,mbstowcs,__builtin_constant_p (__len)
8572,mbstowcs,"__mbstowcs_chk (__dst, __src, __len, __builtin_object_size ((const void *) __dst, 1) / 4);"
8572,mbstowcs,"__builtin_object_size ((const void *) __dst, 1) / 4 < (long unsigned int)"
8572,mbstowcs,"__mbstowcs_chk_warn (__dst, __src, __len, __builtin_object_size ((const void *) __dst, 1) / 4);"
8572,mbstowcs,"__mbstowcs_alias (__dst, __src, __len);"
8572,wcstombs,"__builtin_object_size ((const void *) __dst, 1)"
8572,wcstombs,__builtin_constant_p (__len)
8572,wcstombs,"__wcstombs_chk (__dst, __src, __len, __builtin_object_size ((const void *) __dst, 1));"
8572,wcstombs,"__builtin_object_size ((const void *) __dst, 1) < (long unsigned int)"
8572,wcstombs,"__wcstombs_chk_warn (__dst, __src, __len, __builtin_object_size ((const void *) __dst, 1));"
8572,wcstombs,"__wcstombs_alias (__dst, __src, __len);"
8572,read,"__builtin_object_size ((const void *) __buf, 0)"
8572,read,__builtin_constant_p (__nbytes)
8572,read,"__read_chk (__fd, __buf, __nbytes, __builtin_object_size ((const void *) __buf, 0));"
8572,read,"__builtin_object_size ((const void *) __buf, 0) < (long unsigned int)"
8572,read,"__read_chk_warn (__fd, __buf, __nbytes, __builtin_object_size ((const void *) __buf, 0));"
8572,read,"__read_alias (__fd, __buf, __nbytes);"
8572,readlink,"__builtin_object_size ((const void *) __buf, 1)"
8572,readlink,__builtin_constant_p (__len)
8572,readlink,"__readlink_chk (__path, __buf, __len, __builtin_object_size ((const void *) __buf, 1));"
8572,readlink,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,readlink,"__readlink_chk_warn (__path, __buf, __len, __builtin_object_size ((const void *) __buf, 1));"
8572,readlink,"__readlink_alias (__path, __buf, __len);"
8572,readlinkat,"__builtin_object_size ((const void *) __buf, 1)"
8572,readlinkat,__builtin_constant_p (__len)
8572,readlinkat,"__readlinkat_chk (__fd, __path, __buf, __len, __builtin_object_size ((const void *) __buf, 1));"
8572,readlinkat,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,readlinkat,"__readlinkat_chk_warn (__fd, __path, __buf, __len, __builtin_object_size ((const void *) __buf, 1));"
8572,readlinkat,"__readlinkat_alias (__fd, __path, __buf, __len);"
8572,getcwd,"__builtin_object_size ((const void *) __buf, 1)"
8572,getcwd,__builtin_constant_p (__size)
8572,getcwd,"__getcwd_chk (__buf, __size, __builtin_object_size ((const void *) __buf, 1));"
8572,getcwd,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,getcwd,"__getcwd_chk_warn (__buf, __size, __builtin_object_size ((const void *) __buf, 1));"
8572,getcwd,"__getcwd_alias (__buf, __size);"
8572,getwd,"__builtin_object_size ((const void *) __buf, 1)"
8572,getwd,"__getwd_chk (__buf, __builtin_object_size ((const void *) __buf, 1));"
8572,getwd,__getwd_warn (__buf);
8572,confstr,"__builtin_object_size ((const void *) __buf, 1)"
8572,confstr,__builtin_constant_p (__len)
8572,confstr,"__confstr_chk (__name, __buf, __len, __builtin_object_size ((const void *) __buf, 1));"
8572,confstr,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,confstr,"__confstr_chk_warn (__name, __buf, __len, __builtin_object_size ((const void *) __buf, 1));"
8572,confstr,"__confstr_alias (__name, __buf, __len);"
8572,getgroups,"__builtin_object_size ((const void *) __list, 1)"
8572,getgroups,__builtin_constant_p (__size)
8572,getgroups,"__getgroups_chk (__size, __list, __builtin_object_size ((const void *) __list, 1));"
8572,getgroups,"__builtin_object_size ((const void *) __list, 1)"
8572,getgroups,"__getgroups_chk_warn (__size, __list, __builtin_object_size ((const void *) __list, 1));"
8572,getgroups,"__getgroups_alias (__size, __list);"
8572,ttyname_r,"__builtin_object_size ((const void *) __buf, 1)"
8572,ttyname_r,__builtin_constant_p (__buflen)
8572,ttyname_r,"__ttyname_r_chk (__fd, __buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,ttyname_r,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,ttyname_r,"__ttyname_r_chk_warn (__fd, __buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,ttyname_r,"__ttyname_r_alias (__fd, __buf, __buflen);"
8572,getlogin_r,"__builtin_object_size ((const void *) __buf, 1)"
8572,getlogin_r,__builtin_constant_p (__buflen)
8572,getlogin_r,"__getlogin_r_chk (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,getlogin_r,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,getlogin_r,"__getlogin_r_chk_warn (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,getlogin_r,"__getlogin_r_alias (__buf, __buflen);"
8572,gethostname,"__builtin_object_size ((const void *) __buf, 1)"
8572,gethostname,__builtin_constant_p (__buflen)
8572,gethostname,"__gethostname_chk (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,gethostname,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,gethostname,"__gethostname_chk_warn (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,gethostname,"__gethostname_alias (__buf, __buflen);"
8572,getdomainname,"__builtin_object_size ((const void *) __buf, 1)"
8572,getdomainname,__builtin_constant_p (__buflen)
8572,getdomainname,"__getdomainname_chk (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,getdomainname,"__builtin_object_size ((const void *) __buf, 1) < (long unsigned int)"
8572,getdomainname,"__getdomainname_chk_warn (__buf, __buflen, __builtin_object_size ((const void *) __buf, 1));"
8572,getdomainname,"__getdomainname_alias (__buf, __buflen);"
8572,stat,"__xstat (1, __path, __statbuf);"
8572,lstat,"__lxstat (1, __path, __statbuf);"
8572,fstat,"__fxstat (1, __fd, __statbuf);"
8572,fstatat,"__fxstatat (1, __fd, __filename, __statbuf, __flag);"
8572,mknod,"__xmknod (0, __path, __mode, &__dev);"
8572,mknodat,"__xmknodat (0, __fd, __path, __mode, &__dev);"
8572,recv,"__builtin_object_size ((const void *) __buf, 0)"
8572,recv,__builtin_constant_p (__n)
8572,recv,"__recv_chk (__fd, __buf, __n, __builtin_object_size ((const void *) __buf, 0), __flags);"
8572,recv,"__builtin_object_size ((const void *) __buf, 0) < (long unsigned int)"
8572,recv,"__recv_chk_warn (__fd, __buf, __n, __builtin_object_size ((const void *) __buf, 0), __flags);"
8572,recv,"__recv_alias (__fd, __buf, __n, __flags);"
8572,recvfrom,"__builtin_object_size ((const void *) __buf, 0)"
8572,recvfrom,__builtin_constant_p (__n)
8572,recvfrom,"__recvfrom_chk (__fd, __buf, __n, __builtin_object_size ((const void *) __buf, 0), __flags, __addr, __addr_len);"
